방송일시,노출(분),마더코드,상품코드,상품명,상품군,판매단가,취급액,aver_s,high_s,low_s,rain_s
2019-01-03 15:40,,100837,202456,(도냄)무이자 쿠쿠전기밥솥 6인용,주방,208000,6693000,-3.5,3.2,-8.4,0
2019-01-03 15:40,,100837,202457,(도냄)일시불  쿠쿠전기밥솥 6인용,주방,198000,3576000,-3.5,3.2,-8.4,0
2019-01-03 16:00,20,100832,202444,청정수산 완도활전복 35미,농수축,59900,26611000,-3.5,3.2,-8.4,0
2019-01-03 16:20,20,100832,202444,청정수산 완도활전복 35미,농수축,59900,47757000,-3.5,3.2,-8.4,0
2019-01-03 16:40,20,100832,202444,청정수산 완도활전복 35미,농수축,59900,59853000,-3.5,3.2,-8.4,0
2019-01-03 17:00,20,100496,201497,뽕셰프 이봉원 특갈비탕 12팩,농수축,60900,16350000,-3.5,3.2,-8.4,0
2019-01-03 17:20,20,100496,201497,뽕셰프 이봉원 특갈비탕 12팩,농수축,60900,33015000,-3.5,3.2,-8.4,0
2019-01-03 17:40,20,100496,201497,뽕셰프 이봉원 특갈비탕 12팩,농수축,60900,27284000,-3.5,3.2,-8.4,0
2019-01-03 18:00,20,100702,202074,영산포숙성 홍어8팩+무침3통,농수축,40900,29976000,-3.5,3.2,-8.4,0
2019-01-03 18:20,20,100702,202074,영산포숙성 홍어8팩+무침3통,농수축,40900,51728000,-3.5,3.2,-8.4,0
2019-01-03 18:40,20,100702,202074,영산포숙성 홍어8팩+무침3통,농수축,40900,67200000,-3.5,3.2,-8.4,0
2019-01-03 19:00,20,100610,201860,푸마 INNO 심리스 드로즈 (6차),속옷,89000,11888000,-3.5,3.2,-8.4,0
2019-01-03 19:00,,100610,201861,푸마 INNO 심리스 롱드로즈 (1차),속옷,89000,1879000,-3.5,3.2,-8.4,0
2019-01-03 19:00,,100610,201865,푸마 NEW 트렁크 패키지,속옷,89000,3419000,-3.5,3.2,-8.4,0
2019-01-03 19:20,20,100610,201860,푸마 INNO 심리스 드로즈 (6차),속옷,89000,19216000,-3.5,3.2,-8.4,0
2019-01-03 19:20,,100610,201861,푸마 INNO 심리스 롱드로즈 (1차),속옷,89000,7147000,-3.5,3.2,-8.4,0
2019-01-03 19:20,,100610,201865,푸마 NEW 트렁크 패키지,속옷,89000,2252000,-3.5,3.2,-8.4,0
2019-01-03 19:40,20,100610,201860,푸마 INNO 심리스 드로즈 (6차),속옷,89000,40329000,-3.5,3.2,-8.4,0
2019-01-03 19:40,,100610,201861,푸마 INNO 심리스 롱드로즈 (1차),속옷,89000,4871000,-3.5,3.2,-8.4,0
2019-01-03 19:40,,100610,201865,푸마 NEW 트렁크 패키지,속옷,89000,4458000,-3.5,3.2,-8.4,0
2019-01-03 20:00,20,100501,201514,노비타 스마트 비데,생활용품,189000,41183000,-3.5,3.2,-8.4,0
2019-01-03 20:20,20,100501,201514,노비타 스마트 비데,생활용품,189000,83995000,-3.5,3.2,-8.4,0
2019-01-03 20:40,20,100501,201514,노비타 스마트 비데,생활용품,189000,107418000,-3.5,3.2,-8.4,0
2019-01-03 21:00,20,100148,200499,일시불 LG 울트라HD TV 55UK6800HNC,가전,1300000,6305000,-3.5,3.2,-8.4,0
2019-01-03 21:00,,100148,200432,무이자 LG 울트라HD TV 55UK6800HNC,가전,1440000,3517000,-3.5,3.2,-8.4,0
2019-01-03 21:00,,100148,200441,무이자 LG 울트라HD TV 65UK6800HNC,가전,2130000,20608000,-3.5,3.2,-8.4,0
2019-01-03 21:00,,100148,200518,일시불 LG 울트라HD TV 70UK7400KNA,가전,2700000,6571000,-3.5,3.2,-8.4,0
2019-01-03 21:00,,100148,200451,무이자 LG 울트라HD TV 70UK7400KNA,가전,2990000,7299000,-3.5,3.2,-8.4,0
2019-01-03 21:20,20,100148,200499,일시불 LG 울트라HD TV 55UK6800HNC,가전,1300000,9432000,-3.5,3.2,-8.4,0
2019-01-03 21:20,,100148,200432,무이자 LG 울트라HD TV 55UK6800HNC,가전,1440000,10450000,-3.5,3.2,-8.4,0
2019-01-03 21:20,,100148,200508,일시불 LG 울트라HD TV 65UK6800HNC,가전,1900000,9214000,-3.5,3.2,-8.4,0
2019-01-03 21:20,,100148,200518,일시불 LG 울트라HD TV 70UK7400KNA,가전,2700000,6596000,-3.5,3.2,-8.4,0
2019-01-03 21:40,20,100148,200499,일시불 LG 울트라HD TV 55UK6800HNC,가전,1300000,9480000,-3.5,3.2,-8.4,0
2019-01-03 21:40,,100148,200432,무이자 LG 울트라HD TV 55UK6800HNC,가전,1440000,17456000,-3.5,3.2,-8.4,0
2019-01-03 21:40,,100148,200508,일시불 LG 울트라HD TV 65UK6800HNC,가전,1900000,36705000,-3.5,3.2,-8.4,0
2019-01-03 21:40,,100148,200441,무이자 LG 울트라HD TV 65UK6800HNC,가전,2130000,25772000,-3.5,3.2,-8.4,0
2019-01-03 21:40,,100148,200518,일시불 LG 울트라HD TV 70UK7400KNA,가전,2700000,6571000,-3.5,3.2,-8.4,0
2019-01-03 22:00,20,100718,202108,로베르타 디 까메리노 올레이스 지퍼브라팬티,속옷,89900,18030000,-3.5,3.2,-8.4,0
2019-01-03 22:20,20,100718,202108,로베르타 디 까메리노 올레이스 지퍼브라팬티,속옷,89900,26566000,-3.5,3.2,-8.4,0
2019-01-03 22:40,20,100718,202108,로베르타 디 까메리노 올레이스 지퍼브라팬티,속옷,89900,42666000,-3.5,3.2,-8.4,0
2019-01-03 23:00,20,100377,201225,그렉노먼 남성 캐시터치 터틀넥 4종,의류,69900,6925000,-3.5,3.2,-8.4,0
2019-01-03 23:00,,100377,201231,그렉노먼 여성 캐시터치 터틀넥 4종,의류,69900,15039000,-3.5,3.2,-8.4,0
2019-01-03 23:20,20,100377,201225,그렉노먼 남성 캐시터치 터틀넥 4종,의류,69900,13850000,-3.5,3.2,-8.4,0
2019-01-03 23:20,,100377,201231,그렉노먼 여성 캐시터치 터틀넥 4종,의류,69900,12274000,-3.5,3.2,-8.4,0
2019-01-03 23:40,20,100377,201225,그렉노먼 남성 캐시터치 터틀넥 4종,의류,69900,18958000,-3.5,3.2,-8.4,0
2019-01-03 23:40,,100377,201231,그렉노먼 여성 캐시터치 터틀넥 4종,의류,69900,12616000,-3.5,3.2,-8.4,0
2019-01-04 0:00,20,100049,202044,마리노블 밍크 롱코트,의류,499000,11512000,-1.1,4.1,-6.2,0
2019-01-04 0:20,20,100049,202044,마리노블 밍크 롱코트,의류,499000,19019000,-1.1,4.1,-6.2,0
2019-01-04 0:40,20,100049,202044,마리노블 밍크 롱코트,의류,499000,26852000,-1.1,4.1,-6.2,0
2019-01-04 1:00,20,100229,200800,벨라홈 논슬립 옷걸이 세트,생활용품,29800,9780000,-1.1,4.1,-6.2,0
2019-01-04 1:20,20,100229,200800,벨라홈 논슬립 옷걸이 세트,생활용품,29800,18124000,-1.1,4.1,-6.2,0
2019-01-04 1:40,17.1,100229,200800,벨라홈 논슬립 옷걸이 세트,생활용품,29800,20974000,-1.1,4.1,-6.2,0
2019-01-04 6:00,20,100651,201972,제주농장 유기 양배추진액 120포,건강기능,74900,10439000,-1.1,4.1,-6.2,0
2019-01-04 6:20,20,100651,201972,제주농장 유기 양배추진액 120포,건강기능,74900,17055000,-1.1,4.1,-6.2,0
2019-01-04 6:40,20,100651,201972,제주농장 유기 양배추진액 120포,건강기능,74900,43680000,-1.1,4.1,-6.2,0
2019-01-04 7:00,20,100226,201019,코이모 리빙박스 8종,생활용품,49800,10166000,-1.1,4.1,-6.2,0
2019-01-04 7:20,20,100226,200789,코이모 리빙박스 8종,생활용품,49800,31092000,-1.1,4.1,-6.2,0
2019-01-04 7:40,20,100226,200789,코이모 리빙박스 8종,생활용품,49800,36453000,-1.1,4.1,-6.2,0
2019-01-04 8:00,20,100717,202101,로베르타 디 까메리노 360커브드 지퍼 쉐이핑 란쥬,속옷,89900,6122000,-1.1,4.1,-6.2,0
2019-01-04 8:20,20,100717,202101,로베르타 디 까메리노 360커브드 지퍼 쉐이핑 란쥬,속옷,89900,22625000,-1.1,4.1,-6.2,0
2019-01-04 8:40,20,100717,202101,로베르타 디 까메리노 360커브드 지퍼 쉐이핑 란쥬,속옷,89900,34090000,-1.1,4.1,-6.2,0
2019-01-04 9:00,20,100765,202230,무이자 린나이 간편쿡 자동불꽃조절 가스레인지 3구,주방,238000,5440000,-1.1,4.1,-6.2,0
2019-01-04 9:00,,100765,202238,일시불 린나이 간편쿡 자동불꽃조절 가스레인지 3구,주방,228000,2285000,-1.1,4.1,-6.2,0
2019-01-04 9:00,,100765,202229,무이자 린나이 간편쿡 자동불꽃조절 가스레인지 2구,주방,218000,1469000,-1.1,4.1,-6.2,0
2019-01-04 9:00,,100765,202237,일시불 린나이 간편쿡 자동불꽃조절 가스레인지 2구,주방,208000,1403000,-1.1,4.1,-6.2,0
2019-01-04 9:20,20,100765,202230,무이자 린나이 간편쿡 자동불꽃조절 가스레인지 3구,주방,238000,14685000,-1.1,4.1,-6.2,0
2019-01-04 9:20,,100765,202238,일시불 린나이 간편쿡 자동불꽃조절 가스레인지 3구,주방,228000,8150000,-1.1,4.1,-6.2,0
2019-01-04 9:20,,100765,202229,무이자 린나이 간편쿡 자동불꽃조절 가스레인지 2구,주방,218000,4962000,-1.1,4.1,-6.2,0
2019-01-04 9:20,,100765,202237,일시불 린나이 간편쿡 자동불꽃조절 가스레인지 2구,주방,208000,1389000,-1.1,4.1,-6.2,0
2019-01-04 9:40,20,100765,202230,무이자 린나이 간편쿡 자동불꽃조절 가스레인지 3구,주방,238000,23132000,-1.1,4.1,-6.2,0
2019-01-04 9:40,,100765,202238,일시불 린나이 간편쿡 자동불꽃조절 가스레인지 3구,주방,228000,16967000,-1.1,4.1,-6.2,0
2019-01-04 9:40,,100765,202229,무이자 린나이 간편쿡 자동불꽃조절 가스레인지 2구,주방,218000,8491000,-1.1,4.1,-6.2,0
2019-01-04 9:40,,100765,202237,일시불 린나이 간편쿡 자동불꽃조절 가스레인지 2구,주방,208000,2742000,-1.1,4.1,-6.2,0
2019-01-04 10:00,20,100837,202455,(도냄)무이자 쿠쿠전기밥솥 10인용,주방,218000,6251000,-1.1,4.1,-6.2,0
2019-01-04 10:00,,100837,202458,(도냄)일시불 쿠쿠전기밥솥 10인용,주방,208000,7445000,-1.1,4.1,-6.2,0
2019-01-04 10:00,,100837,202456,(도냄)무이자 쿠쿠전기밥솥 6인용,주방,208000,3010000,-1.1,4.1,-6.2,0
2019-01-04 10:00,,100837,202457,(도냄)일시불  쿠쿠전기밥솥 6인용,주방,198000,2161000,-1.1,4.1,-6.2,0
2019-01-04 10:20,20,100837,202455,(도냄)무이자 쿠쿠전기밥솥 10인용,주방,218000,17861000,-1.1,4.1,-6.2,0
2019-01-04 10:20,,100837,202458,(도냄)일시불 쿠쿠전기밥솥 10인용,주방,208000,12608000,-1.1,4.1,-6.2,0
2019-01-04 10:20,,100837,202457,(도냄)일시불  쿠쿠전기밥솥 6인용,주방,198000,4978000,-1.1,4.1,-6.2,0
2019-01-04 10:40,20,100837,202455,(도냄)무이자 쿠쿠전기밥솥 10인용,주방,218000,34904000,-1.1,4.1,-6.2,0
2019-01-04 10:40,,100837,202458,(도냄)일시불 쿠쿠전기밥솥 10인용,주방,208000,29606000,-1.1,4.1,-6.2,0
2019-01-04 10:40,,100837,202456,(도냄)무이자 쿠쿠전기밥솥 6인용,주방,208000,8176000,-1.1,4.1,-6.2,0
2019-01-04 10:40,,100837,202457,(도냄)일시불  쿠쿠전기밥솥 6인용,주방,198000,7798000,-1.1,4.1,-6.2,0
2019-01-04 11:00,30,100305,200970,오모떼 360도 텐션업 레이스 패키지 시즌4,속옷,109000,28056000,-1.1,4.1,-6.2,0
2019-01-04 11:30,30,100305,200970,오모떼 360도 텐션업 레이스 패키지 시즌4,속옷,109000,56953000,-1.1,4.1,-6.2,0
2019-01-04 12:00,20,100253,200864,안동간고등어 20팩,농수축,30900,30671000,-1.1,4.1,-6.2,0
2019-01-04 12:20,20,100253,200864,안동간고등어 20팩,농수축,30900,44792000,-1.1,4.1,-6.2,0
2019-01-04 12:40,20,100253,200864,안동간고등어 20팩,농수축,30900,50049000,-1.1,4.1,-6.2,0
2019-01-04 13:00,20,100255,200868,한일 대용량 스텐 분쇄믹서기,주방,109800,17529000,-1.1,4.1,-6.2,0
2019-01-04 13:20,20,100255,200868,한일 대용량 스텐 분쇄믹서기,주방,109800,31775000,-1.1,4.1,-6.2,0
2019-01-04 13:40,20,100255,200868,한일 대용량 스텐 분쇄믹서기,주방,109800,42918000,-1.1,4.1,-6.2,0
2019-01-04 14:00,20,100305,200974,오모떼 레이스 파운데이션 브라,속옷,59000,17925000,-1.1,4.1,-6.2,0
2019-01-04 14:20,20,100305,200974,오모떼 레이스 파운데이션 브라,속옷,59000,31346000,-1.1,4.1,-6.2,0
2019-01-04 14:40,20,100305,200974,오모떼 레이스 파운데이션 브라,속옷,59000,37992000,-1.1,4.1,-6.2,0
2019-01-04 15:00,20,100199,200670,소들녘 소 갈비탕,농수축,50900,28581000,-1.1,4.1,-6.2,0
2019-01-04 15:20,20,100199,200670,소들녘 소 갈비탕,농수축,50900,32544000,-1.1,4.1,-6.2,0
2019-01-04 15:40,20,100199,200670,소들녘 소 갈비탕,농수축,50900,61774000,-1.1,4.1,-6.2,0
2019-01-04 16:00,20,100844,202491,하늘내린 용대리황태10미,농수축,32900,26530000,-1.1,4.1,-6.2,0
2019-01-04 16:20,20,100844,202491,하늘내린 용대리황태10미,농수축,32900,40568000,-1.1,4.1,-6.2,0
2019-01-04 16:40,20,100844,202491,하늘내린 용대리황태10미,농수축,32900,48311000,-1.1,4.1,-6.2,0
2019-01-04 17:00,20,100231,200819,키친플라워 대용량 디지털 에어프라이어 5L,주방,89800,19960000,-1.1,4.1,-6.2,0
2019-01-04 17:20,20,100231,200819,키친플라워 대용량 디지털 에어프라이어 5L,주방,89800,37694000,-1.1,4.1,-6.2,0
2019-01-04 17:40,20,100231,200819,키친플라워 대용량 디지털 에어프라이어 5L,주방,89800,53381000,-1.1,4.1,-6.2,0
2019-01-04 18:00,20,100491,201483,피시원 국내산 손질 대구 8팩 * 매운탕 양념 8팩,농수축,59900,30754000,-1.1,4.1,-6.2,0
2019-01-04 18:20,20,100491,201483,피시원 국내산 손질 대구 8팩 * 매운탕 양념 8팩,농수축,59900,43797000,-1.1,4.1,-6.2,0
2019-01-04 18:40,20,100491,201483,피시원 국내산 손질 대구 8팩 * 매운탕 양념 8팩,농수축,59900,66441000,-1.1,4.1,-6.2,0
2019-01-04 19:00,20,100150,200533,일시불 LG 통돌이 세탁기,가전,439000,19875000,-1.1,4.1,-6.2,0
2019-01-04 19:00,,100150,200465,무이자 LG 통돌이 세탁기,가전,489000,14280000,-1.1,4.1,-6.2,0
2019-01-04 19:20,20,100150,200533,일시불 LG 통돌이 세탁기,가전,439000,21358000,-1.1,4.1,-6.2,0
2019-01-04 19:20,,100150,200465,무이자 LG 통돌이 세탁기,가전,489000,41292000,-1.1,4.1,-6.2,0
2019-01-04 19:40,20,100150,200533,일시불 LG 통돌이 세탁기,가전,439000,45431000,-1.1,4.1,-6.2,0
2019-01-04 19:40,,100150,200465,무이자 LG 통돌이 세탁기,가전,489000,26996000,-1.1,4.1,-6.2,0
2019-01-04 20:00,20,100074,200197,비버리힐스폴로클럽 남성기초세트(2018FW골드),이미용,39800,33392000,-1.1,4.1,-6.2,0
2019-01-04 20:20,20,100074,200197,비버리힐스폴로클럽 남성기초세트(2018FW골드),이미용,39800,48838000,-1.1,4.1,-6.2,0
2019-01-04 20:40,20,100074,200197,비버리힐스폴로클럽 남성기초세트(2018FW골드),이미용,39800,79187000,-1.1,4.1,-6.2,0
2019-01-04 21:00,20,100664,202004,크로커다일 풀커버 레이스 브라팬티 4세트,속옷,79900,23204000,-1.1,4.1,-6.2,0
2019-01-04 21:20,20,100664,202004,크로커다일 풀커버 레이스 브라팬티 4세트,속옷,79900,40601000,-1.1,4.1,-6.2,0
2019-01-04 21:40,20,100664,202004,크로커다일 풀커버 레이스 브라팬티 4세트,속옷,79900,48812000,-1.1,4.1,-6.2,0
2019-01-04 22:00,20,100377,201225,그렉노먼 남성 캐시터치 터틀넥 4종,의류,69900,8949000,-1.1,4.1,-6.2,0
2019-01-04 22:00,,100377,201231,그렉노먼 여성 캐시터치 터틀넥 4종,의류,69900,7669000,-1.1,4.1,-6.2,0
2019-01-04 22:20,20,100377,201225,그렉노먼 남성 캐시터치 터틀넥 4종,의류,69900,14591000,-1.1,4.1,-6.2,0
2019-01-04 22:20,,100377,201231,그렉노먼 여성 캐시터치 터틀넥 4종,의류,69900,13394000,-1.1,4.1,-6.2,0
2019-01-04 22:40,20,100377,201225,그렉노먼 남성 캐시터치 터틀넥 4종,의류,69900,32311000,-1.1,4.1,-6.2,0
2019-01-04 22:40,,100377,201231,그렉노먼 여성 캐시터치 터틀넥 4종,의류,69900,25232000,-1.1,4.1,-6.2,0
2019-01-04 23:00,30,100271,200896,헤스티지 엘레나 라쿤양가죽 콤비 롱코트,의류,299000,17958000,-1.1,4.1,-6.2,0
2019-01-04 23:30,30,100271,200896,헤스티지 엘레나 라쿤양가죽 콤비 롱코트,의류,299000,61787000,-1.1,4.1,-6.2,0
2019-01-05 0:00,20,100212,200756,스포메틱스 리얼핏 모이스춰라이징 코코넛크림,이미용,49900,10874000,-2.8,1.1,-5.5,0
2019-01-05 0:20,20,100212,200756,스포메틱스 리얼핏 모이스춰라이징 코코넛크림,이미용,49900,24142000,-2.8,1.1,-5.5,0
2019-01-05 0:40,20,100212,200756,스포메틱스 리얼핏 모이스춰라이징 코코넛크림,이미용,49900,23462000,-2.8,1.1,-5.5,0
2019-01-05 1:00,20,100293,200952,일시불[가이거] 제니스시계 주얼리세트,잡화,129000,15067000,-2.8,1.1,-5.5,0
2019-01-05 1:00,,100293,200949,무이자[가이거] 제니스시계 주얼리세트,잡화,139000,6857000,-2.8,1.1,-5.5,0
2019-01-05 1:20,20,100293,200952,일시불[가이거] 제니스시계 주얼리세트,잡화,129000,30116000,-2.8,1.1,-5.5,0
2019-01-05 1:20,,100293,200949,무이자[가이거] 제니스시계 주얼리세트,잡화,139000,15561000,-2.8,1.1,-5.5,0
2019-01-05 1:40,17.1,100293,200952,일시불[가이거] 제니스시계 주얼리세트,잡화,129000,20633000,-2.8,1.1,-5.5,0
2019-01-05 1:40,,100293,200949,무이자[가이거] 제니스시계 주얼리세트,잡화,139000,8495000,-2.8,1.1,-5.5,0
2019-01-05 6:00,20,100267,200883,스칼프솔루션 트리트먼트 패키지,이미용,50900,4976000,-2.8,1.1,-5.5,0
2019-01-05 6:20,20,100267,200883,스칼프솔루션 트리트먼트 패키지,이미용,50900,11784000,-2.8,1.1,-5.5,0
2019-01-05 6:40,20,100267,200883,스칼프솔루션 트리트먼트 패키지,이미용,50900,18348000,-2.8,1.1,-5.5,0
2019-01-05 7:00,20,100222,200773,아문센 남성 윈터 하드쉘 세트,의류,79000,3430000,-2.8,1.1,-5.5,0
2019-01-05 7:00,,100222,200774,아문센 여성 윈터 하드쉘 세트,의류,79000,3811000,-2.8,1.1,-5.5,0
2019-01-05 7:20,20,100222,200773,아문센 남성 윈터 하드쉘 세트,의류,79000,10904000,-2.8,1.1,-5.5,0
2019-01-05 7:20,,100222,200774,아문센 여성 윈터 하드쉘 세트,의류,79000,8326000,-2.8,1.1,-5.5,0
2019-01-05 7:40,20,100222,200773,아문센 남성 윈터 하드쉘 세트,의류,79000,15884000,-2.8,1.1,-5.5,0
2019-01-05 7:40,,100222,200774,아문센 여성 윈터 하드쉘 세트,의류,79000,7072000,-2.8,1.1,-5.5,0
2019-01-05 8:00,20,100761,202216,마담팰리스 웜기모 롱베스트 3종세트,의류,39900,16654000,-2.8,1.1,-5.5,0
2019-01-05 8:20,20,100761,202216,마담팰리스 웜기모 롱베스트 3종세트,의류,39900,37555000,-2.8,1.1,-5.5,0
2019-01-05 8:40,20,100761,202216,마담팰리스 웜기모 롱베스트 3종세트,의류,39900,64124000,-2.8,1.1,-5.5,0
2019-01-05 9:00,30,100305,200988,오모떼 프런트후크 데오브라 시즌2,속옷,59000,43243000,-2.8,1.1,-5.5,0
2019-01-05 9:30,30,100305,200988,오모떼 프런트후크 데오브라 시즌2,속옷,59000,88503000,-2.8,1.1,-5.5,0
2019-01-05 10:00,20,100816,202404,보코 리버시블 무스탕,의류,79000,18277000,-2.8,1.1,-5.5,0
2019-01-05 10:20,20,100816,202404,보코 리버시블 무스탕,의류,79000,27738000,-2.8,1.1,-5.5,0
2019-01-05 10:40,20,100816,202404,보코 리버시블 무스탕,의류,79000,35456000,-2.8,1.1,-5.5,0
2019-01-05 11:00,20,100808,202377,CERINI by PAT 남성 소프트 기모 릴렉스팬츠,의류,59900,27914000,-2.8,1.1,-5.5,0
2019-01-05 11:20,20,100808,202377,CERINI by PAT 남성 소프트 기모 릴렉스팬츠,의류,59900,46347000,-2.8,1.1,-5.5,0
2019-01-05 11:40,20,100808,202377,CERINI by PAT 남성 소프트 기모 릴렉스팬츠,의류,59900,79540000,-2.8,1.1,-5.5,0
2019-01-05 12:00,20,100231,200819,키친플라워 대용량 디지털 에어프라이어 5L,주방,89800,25992000,-2.8,1.1,-5.5,0
2019-01-05 12:20,20,100231,200819,키친플라워 대용량 디지털 에어프라이어 5L,주방,89800,51906000,-2.8,1.1,-5.5,0
2019-01-05 12:40,20,100231,200819,키친플라워 대용량 디지털 에어프라이어 5L,주방,89800,77219000,-2.8,1.1,-5.5,0
2019-01-05 13:00,20,100088,200236,에코라믹 통주물 스톤 냄비세트,주방,60900,37162000,-2.8,1.1,-5.5,0
2019-01-05 13:20,20,100088,200236,에코라믹 통주물 스톤 냄비세트,주방,60900,66955000,-2.8,1.1,-5.5,0
2019-01-05 13:40,20,100088,200236,에코라믹 통주물 스톤 냄비세트,주방,60900,69434000,-2.8,1.1,-5.5,0
2019-01-05 14:00,20,100150,200533,일시불 LG 통돌이 세탁기,가전,439000,18459000,-2.8,1.1,-5.5,0
2019-01-05 14:00,,100150,200465,무이자 LG 통돌이 세탁기,가전,489000,7956000,-2.8,1.1,-5.5,0
2019-01-05 14:20,20,100150,200533,일시불 LG 통돌이 세탁기,가전,439000,22774000,-2.8,1.1,-5.5,0
2019-01-05 14:20,,100150,200465,무이자 LG 통돌이 세탁기,가전,489000,25547000,-2.8,1.1,-5.5,0
2019-01-05 14:40,20,100150,200533,일시불 LG 통돌이 세탁기,가전,439000,27022000,-2.8,1.1,-5.5,0
2019-01-05 14:40,,100150,200465,무이자 LG 통돌이 세탁기,가전,489000,43038000,-2.8,1.1,-5.5,0
2019-01-05 15:00,30,100305,200970,오모떼 360도 텐션업 레이스 패키지 시즌4,속옷,109000,32810000,-2.8,1.1,-5.5,0
2019-01-05 15:30,30,100305,200970,오모떼 360도 텐션업 레이스 패키지 시즌4,속옷,109000,61352000,-2.8,1.1,-5.5,0
2019-01-05 16:00,20,100849,202512,멋진밥상 흥양농협 햅쌀 20kg,농수축,61000,44297000,-2.8,1.1,-5.5,0
2019-01-05 16:20,20,100849,202512,멋진밥상 흥양농협 햅쌀 20kg,농수축,61000,65082000,-2.8,1.1,-5.5,0
2019-01-05 16:40,20,100849,202512,멋진밥상 흥양농협 햅쌀 20kg,농수축,61000,69522000,-2.8,1.1,-5.5,0
2019-01-05 17:00,20,100435,201350,우리바다 손질왕꼬막 24팩,농수축,39900,52050000,-2.8,1.1,-5.5,0
2019-01-05 17:20,20,100435,201350,우리바다 손질왕꼬막 24팩,농수축,39900,77249000,-2.8,1.1,-5.5,0
2019-01-05 17:40,20,100435,201350,우리바다 손질왕꼬막 24팩,농수축,39900,104552000,-2.8,1.1,-5.5,0
2019-01-05 18:20,20,100801,202365,바다먹자 국내산 손질꽃게 7팩,농수축,59900,26816000,-2.8,1.1,-5.5,0
